state,date,fy_value,fy_pct,ytd_value,ytd_pct
Texas,2010,968071.0,-0.045308994442882944,161636.0,-0.11687346675627097
Texas,2011,1155387.0,0.1934940722323053,183876.0,0.1375931104456929
Texas,2012,1436132.0,0.2429878473619662,226965.0,0.23433727076943156
Texas,2013,1633278.0,0.1372756821796326,376696.0,0.6597096468618509
Texas,2014,1465992.0,-0.10242346985632578,278317.0,-0.26116284749506236
Texas,2015,1574266.0,0.07385715610999233,255544.0,-0.08182396332239861
Texas,2016,1721726.0,0.09366904957611988,356505.0,0.39508264721535236
Texas,2017,1549434.0,-0.10006934901372233,255373.0,-0.2836762457749541
Texas,2018,1571632.0,0.01432652181377203,278984.0,0.09245691596214156
Texas,2019,1487212.0,-0.053714864548443875,255833.0,-0.08298325351991509
Texas,2020,2325281.0,0.5635168355284923,272104.0,0.0636000828665575
Texas,2021,346518.0,-0.8509780108296588,346518.0,0.2734763178784583
Utah,1999,77718.0,-0.775717278756082,10988.0,-0.9682902475484679
Utah,2000,67420.0,-0.13250469646671303,10442.0,-0.04969057153258105
Utah,2001,67518.0,0.00145357460694151,10211.0,-0.022122198812488003
Utah,2002,61710.0,-0.08602150537634412,9282.0,-0.09098031534619533
Utah,2003,70507.0,0.14255388105655475,9864.0,0.06270200387847447
Utah,2004,79967.0,0.13417107521239036,11605.0,0.17650040551500412
Utah,2005,88981.0,0.11272149761776729,12815.0,0.10426540284360186
Utah,2006,106653.0,0.19860419640147886,15544.0,0.21295357003511506
Utah,2007,127051.0,0.1912557546435638,17430.0,0.12133299022130717
Utah,2008,181592.0,0.4292843031538516,18063.0,0.03631669535283999
Utah,2009,256136.0,0.4105026653156527,44946.0,1.488290981564524
Utah,2010,553134.0,1.1595324358934316,64822.0,0.44221955235171095
Utah,2011,1020789.0,0.8454642093959148,304495.0,3.697402116565364
Utah,2012,230999.0,-0.7737054376565579,28391.0,-0.9067603737335589
Utah,2013,324604.0,0.4052182044078112,56294.0,0.98281145433412
Utah,2014,263812.0,-0.18728050178063116,43456.0,-0.22805272320318326
Utah,2015,254814.0,-0.034107622094521894,40021.0,-0.07904547128129602
Utah,2016,294907.0,0.15734221824546535,42967.0,0.07361135403912944
Utah,2017,270477.0,-0.08283967488055555,43203.0,0.005492587334466004
Utah,2018,295858.0,0.09383792337241248,43819.0,0.014258269101682819
Utah,2019,823270.0,1.7826524886939006,52730.0,0.2033592733745635
Utah,2020,1216773.0,0.47797563375320373,163969.0,2.109596055376446
Utah,2021,191058.0,-0.8429797505368709,191058.0,0.16520805762064783
Vermont,1999,22218.0,-0.8837107056495933,2711.0,-0.9858105915481162
Vermont,2000,20300.0,-0.08632640201638309,2713.0,0.0007377351530799547
Vermont,2001,20657.0,0.01758620689655177,2490.0,-0.08219683007740508
Vermont,2002,20483.0,-0.008423294766907063,2897.0,0.16345381526104408
Vermont,2003,19971.0,-0.02499633842698823,2565.0,-0.11460131170176047
Vermont,2004,19490.0,-0.02408492313855093,2640.0,0.029239766081871288
Vermont,2005,18607.0,-0.045305284761416154,2751.0,0.0420454545454545
Vermont,2006,20713.0,0.1131832106196593,3134.0,0.1392221010541621
Vermont,2007,19951.0,-0.036788490320088796,3061.0,-0.023292916400765806
Vermont,2008,21991.0,0.10225051375870886,3254.0,0.06305129042796476
Vermont,2009,23085.0,0.04974762402801147,3933.0,0.20866625691456675
Vermont,2010,24276.0,0.05159194282001289,3729.0,-0.051868802440884876
Vermont,2011,27292.0,0.12423793046630416,3994.0,0.07106462858675244
Vermont,2012,34507.0,0.2643631833504323,5233.0,0.3102153229844766
Vermont,2013,36135.0,0.04717883328020411,8449.0,0.6145614370342061
Vermont,2014,31502.0,-0.12821364328213647,5270.0,-0.3762575452716298
Vermont,2015,34588.0,0.09796203415656146,5593.0,0.06129032258064515
Vermont,2016,39417.0,0.13961489533942406,7624.0,0.3631324870373682
Vermont,2017,37610.0,-0.0458431641170054,6285.0,-0.17562959076600215
Vermont,2018,41550.0,0.10475937250731193,6138.0,-0.023389021479713556
Vermont,2019,35843.0,-0.137352587244284,5589.0,-0.0894428152492669
Vermont,2020,57965.0,0.6171916413246659,6694.0,0.19770978708176767
Vermont,2021,9886.0,-0.8294488053135513,9886.0,0.47684493576337017
Virginia,1999,208554.0,20.09589318227797,30062.0,2.040865870928586
Virginia,2000,188508.0,-0.09611899076498176,29430.0,-0.021023218681391787
Virginia,2001,196181.0,0.040703842807732205,28991.0,-0.014916751613999302
Virginia,2002,191789.0,-0.022387489104449432,29372.0,0.013142009589182768
Virginia,2003,200270.0,0.04422047145561003,31031.0,0.05648236415633945
Virginia,2004,213062.0,0.06387377040994657,33522.0,0.0802745641455318
Virginia,2005,221725.0,0.04065952633505732,34783.0,0.03761708728596136
Virginia,2006,238862.0,0.0772894351110609,39222.0,0.12761981427708946
Virginia,2007,241538.0,0.011203121467625587,38141.0,-0.02756106266891034
Virginia,2008,278974.0,0.1549901050766338,43771.0,0.1476101832673502
Virginia,2009,296463.0,0.0626904299325386,56896.0,0.2998560690868384
Virginia,2010,320783.0,0.0820338457075589,47765.0,-0.16048579865016877
Virginia,2011,331468.0,0.0333091217427357,56397.0,0.18071809902648384
Virginia,2012,448754.0,0.3538380778838379,69095.0,0.22515382023866515
Virginia,2013,498426.0,0.11068870695303001,117961.0,0.7072291772197699
Virginia,2014,419764.0,-0.1578208199411748,73720.0,-0.37504768525190524
Virginia,2015,462997.0,0.10299358687262372,77471.0,0.050881714595767846
Virginia,2016,528369.0,0.14119313948038537,92136.0,0.1892966400330447
Virginia,2017,520827.0,-0.014274115249002128,84407.0,-0.08388686289832425
Virginia,2018,476760.0,-0.08460966885357324,82591.0,-0.021514803274609973
Virginia,2019,512766.0,0.07552227535867106,79389.0,-0.038769357436040264
Virginia,2020,823513.0,0.6060210700397453,135677.0,0.7090151028480016
Virginia,2021,125673.0,-0.847394030209602,125673.0,-0.07373394164080871
Washington,1999,133674.0,0.06366522642094963,18078.0,-0.8561504857845361
Washington,2000,134255.0,0.004346394960874855,19705.0,0.08999889368292946
Washington,2001,161380.0,0.2020408923317567,23239.0,0.17934534382136524
Washington,2002,193439.0,0.19865534762671944,28008.0,0.20521537071302554
Washington,2003,213916.0,0.10585766055449009,38026.0,0.35768351899457307
Washington,2004,203432.0,-0.04900989173320369,33424.0,-0.12102245831799296
Washington,2005,219559.0,0.07927464705651022,32467.0,-0.028632120631881253
Washington,2006,255387.0,0.16318165049030098,41246.0,0.27039763452120624
Washington,2007,276156.0,0.08132363824313682,44355.0,0.07537700625515198
Washington,2008,316589.0,0.14641362128651925,49898.0,0.12496900011272682
Washington,2009,336732.0,0.06362507857190236,64829.0,0.29923043007735783
Washington,2010,335342.0,-0.004127911811173224,57542.0,-0.11240339971309132
Washington,2011,394410.0,0.17614256490388924,65085.0,0.13108685829481082
Washington,2012,519209.0,0.3164194619811871,77789.0,0.1951909042021971
Washington,2013,561122.0,0.08072471779187196,139628.0,0.7949581560374861
Washington,2014,482115.0,-0.140801822063651,85011.0,-0.3911607986936717
Washington,2015,502280.0,0.041826120323989135,81147.0,-0.0454529413840562
Washington,2016,713996.0,0.42150991478856414,114093.0,0.4060039188140041
Washington,2017,579678.0,-0.18812150208124412,98181.0,-0.13946517314822116
Washington,2018,627301.0,0.08215423045207859,105347.0,0.0729876452674143
Washington,2019,607170.0,-0.032091452109912155,103725.0,-0.015396736499378227
Washington,2020,781471.0,0.28707116623021567,98132.0,-0.05392142684984336
Washington,2021,134778.0,-0.8275329474798169,134778.0,0.37343578037745084
West Virginia,1999,134471.0,-0.0022778198222261903,19466.0,-0.855569900132069
West Virginia,2000,128258.0,-0.046203270593659584,20135.0,0.034367615329292
West Virginia,2001,138421.0,0.07923872195106729,20011.0,-0.006158430593493969
West Virginia,2002,134846.0,-0.025827006017873022,21205.0,0.05966718304932295
West Virginia,2003,131777.0,-0.022759295789270717,21010.0,-0.009195944352746954
West Virginia,2004,132846.0,0.008112189532315961,22212.0,0.05721085197524989
West Virginia,2005,133667.0,0.006180088222452973,21720.0,-0.022150189086979966
West Virginia,2006,137925.0,0.03185528215640354,22776.0,0.048618784530386705
West Virginia,2007,132396.0,-0.0400870038064165,21702.0,-0.04715489989462596
West Virginia,2008,147689.0,0.11550953201003056,23893.0,0.10095843701041374
West Virginia,2009,156831.0,0.06190034464313521,28117.0,0.17678818063868085
West Virginia,2010,159550.0,0.017337133602412846,26430.0,-0.05999928868655968
West Virginia,2011,185491.0,0.1625885302413037,30451.0,0.15213772228528177
West Virginia,2012,225580.0,0.2161236933328301,37908.0,0.24488522544415625
West Virginia,2013,248952.0,0.10360847592871703,56207.0,0.482721325313918
West Virginia,2014,221847.0,-0.1088764099103442,38919.0,-0.30757734801715086
West Virginia,2015,249014.0,0.1224582707902293,41872.0,0.07587553637041045
West Virginia,2016,242350.0,-0.026761547543511566,46201.0,0.10338651127244947
West Virginia,2017,222768.0,-0.08080049515164023,38221.0,-0.17272353412263808
West Virginia,2018,241678.0,0.08488651871004804,38446.0,0.005886816148190865
West Virginia,2019,206196.0,-0.14681518383965442,34130.0,-0.11226135358684908
West Virginia,2020,265705.0,0.2886040466352402,38916.0,0.14022853794315848
West Virginia,2021,44540.0,-0.8323704860653732,44540.0,0.14451639428512686
Wisconsin,1999,179340.0,3.026493039964077,18358.0,-0.587831162999551
Wisconsin,2000,180492.0,0.006423553027768536,23381.0,0.2736136834077787
Wisconsin,2001,181798.0,0.007235777763003437,23355.0,-0.001112014028484709
Wisconsin,2002,173779.0,-0.044109396142971824,25092.0,0.07437379576107905
Wisconsin,2003,188594.0,0.08525195794658735,25058.0,-0.0013550135501354532
Wisconsin,2004,187097.0,-0.007937686246646258,27668.0,0.1041583526219172
Wisconsin,2005,183013.0,-0.02182824951762985,26792.0,-0.03166112476507155
Wisconsin,2006,189228.0,0.03395933622201697,29085.0,0.0855852493281577
Wisconsin,2007,180607.0,-0.0455587967954002,28040.0,-0.03592917311328858
Wisconsin,2008,186819.0,0.03439512311261472,26737.0,-0.046469329529243986
Wisconsin,2009,196951.0,0.054234312355809555,31096.0,0.16303250177656436
Wisconsin,2010,194797.0,-0.010936730455798682,28751.0,-0.07541162850527394
Wisconsin,2011,322761.0,0.656909500659661,30616.0,0.06486730896316639
Wisconsin,2012,469375.0,0.45424942914416544,91764.0,1.997256336556049
Wisconsin,2013,434688.0,-0.07390039946737681,107633.0,0.17293274050826035
Wisconsin,2014,334308.0,-0.2309242491166078,55266.0,-0.4865329406408815
Wisconsin,2015,383280.0,0.14648767005276575,57128.0,0.03369160062244414
Wisconsin,2016,561819.0,0.4658187226048842,82416.0,0.44265509032348405
Wisconsin,2017,526523.0,-0.06282450397725958,97495.0,0.18296204620462042
Wisconsin,2018,452520.0,-0.14055036532117304,80568.0,-0.1736191599569209
Wisconsin,2019,435685.0,-0.037202775567930724,69157.0,-0.14163191341475523
Wisconsin,2020,731618.0,0.6792361453802633,80148.0,0.1589282357534305
Wisconsin,2021,126087.0,-0.8276600630383615,126087.0,0.5731771223237012
Wyoming,1999,35476.0,-0.718638717710787,4823.0,-0.9617486338797814
Wyoming,2000,34295.0,-0.033290111624760366,5464.0,0.13290483101803852
Wyoming,2001,34454.0,0.004636244350488372,5054.0,-0.07503660322108341
Wyoming,2002,33585.0,-0.025222035177337898,5163.0,0.021567075583696083
Wyoming,2003,33184.0,-0.01193985410153342,5198.0,0.006779004454774418
Wyoming,2004,35427.0,0.06759281581485044,5434.0,0.04540207772220084
Wyoming,2005,37911.0,0.0701160132102634,5801.0,0.06753772543246228
Wyoming,2006,42376.0,0.11777584342275338,6505.0,0.12135838648508868
Wyoming,2007,42770.0,0.009297715688125319,6454.0,-0.007840122982321285
Wyoming,2008,49255.0,0.15162497077390702,6714.0,0.040285094515029485
Wyoming,2009,51395.0,0.04344736574967012,9603.0,0.4302949061662198
Wyoming,2010,47709.0,-0.07171903881700559,7279.0,-0.2420077059252317
Wyoming,2011,52224.0,0.09463623215745454,8046.0,0.10537161698035447
Wyoming,2012,63356.0,0.21315870098039214,9217.0,0.14553815560526973
Wyoming,2013,70671.0,0.11545867794684006,15417.0,0.6726700661820548
Wyoming,2014,63063.0,-0.10765377594770131,10036.0,-0.3490302912369462
Wyoming,2015,62339.0,-0.011480582909154324,9952.0,-0.008369868473495412
Wyoming,2016,63594.0,0.020131859670511343,11379.0,0.14338826366559476
Wyoming,2017,54711.0,-0.13968298896122278,8259.0,-0.27418929607171105
Wyoming,2018,60150.0,0.09941328069309652,9028.0,0.09311054607095293
Wyoming,2019,61291.0,0.018969243557772186,8917.0,-0.012295081967213073
Wyoming,2020,91384.0,0.4909856259483447,10484.0,0.17573174834585625
Wyoming,2021,15648.0,-0.8287665236802941,15648.0,0.4925600915681039
