Precinct Name,Precinct #,election,year,Total Votes,Election Day,Mail Ballots,Emergency,% - Mail,% - Turnout,turnout_rank
SOUTH KINGSTOWN 3201,3201,primary,2016,69,66,3,0.0,0.043478260869565216,0.07700892857142858,216.0
SOUTH KINGSTOWN 3201,3201,primary,2020,164,81,66,17.0,0.4024390243902439,0.17281348788198103,87.0
SOUTH KINGSTOWN 3202,3202,general,2012,1444,1306,138,0.0,0.09556786703601108,0.6738217452169856,87.0
SOUTH KINGSTOWN 3202,3202,general,2014,1208,1051,157,0.0,0.12996688741721854,0.527972027972028,75.0
SOUTH KINGSTOWN 3202,3202,general,2016,1613,1292,321,0.0,0.19900805951642903,0.6852166525063721,49.0
SOUTH KINGSTOWN 3202,3202,general,2018,1360,1201,159,0.0,0.11691176470588235,0.5723905723905723,81.0
SOUTH KINGSTOWN 3202,3202,primary,2012,180,170,10,0.0,0.05555555555555555,0.08502598016060463,296.0
SOUTH KINGSTOWN 3202,3202,primary,2014,572,527,45,0.0,0.07867132867132867,0.2515391380826737,115.0
SOUTH KINGSTOWN 3202,3202,primary,2016,225,201,24,0.0,0.10666666666666667,0.09761388286334056,150.0
SOUTH KINGSTOWN 3202,3202,primary,2020,1097,440,606,51.0,0.5524156791248861,0.2257201646090535,31.0
SOUTH KINGSTOWN 3203,3203,general,2012,1563,1419,144,0.0,0.09213051823416507,0.6876374835019797,67.0
SOUTH KINGSTOWN 3203,3203,general,2014,1244,1162,82,0.0,0.06591639871382636,0.5251160827353314,80.0
SOUTH KINGSTOWN 3203,3203,general,2016,1680,1457,223,0.0,0.13273809523809524,0.6907894736842105,41.0
SOUTH KINGSTOWN 3203,3203,general,2018,1453,1338,115,0.0,0.0791465932553338,0.5901705930138099,50.0
SOUTH KINGSTOWN 3203,3203,primary,2012,198,184,14,0.0,0.0707070707070707,0.0885509838998211,283.0
SOUTH KINGSTOWN 3203,3203,primary,2014,593,556,37,0.0,0.06239460370994941,0.25223309230114843,111.0
SOUTH KINGSTOWN 3203,3203,primary,2016,210,201,9,0.0,0.04285714285714286,0.08812421317666806,175.0
SOUTH KINGSTOWN 3204,3204,general,2012,1314,1245,69,0.0,0.05251141552511415,0.5959183673469388,236.0
SOUTH KINGSTOWN 3204,3204,general,2014,1041,984,57,0.0,0.05475504322766571,0.45458515283842793,193.0
SOUTH KINGSTOWN 3204,3204,general,2016,1478,1320,158,0.0,0.10690121786197564,0.6406588643259644,152.0
SOUTH KINGSTOWN 3204,3204,general,2018,1316,1235,81,0.0,0.06155015197568389,0.5510887772194305,116.0
SOUTH KINGSTOWN 3204,3204,primary,2012,172,169,3,0.0,0.01744186046511628,0.07846715328467153,313.0
SOUTH KINGSTOWN 3204,3204,primary,2014,480,464,16,0.0,0.03333333333333333,0.210989010989011,229.0
SOUTH KINGSTOWN 3204,3204,primary,2016,371,359,12,0.0,0.03234501347708895,0.16394167034909413,43.0
SOUTH KINGSTOWN 3204,3204,primary,2020,1293,593,617,83.0,0.477184841453983,0.25639500297441997,15.0
SOUTH KINGSTOWN 3205,3205,general,2012,1671,1585,86,0.0,0.05146618791143028,0.6971214017521903,54.0
SOUTH KINGSTOWN 3205,3205,general,2014,1382,1321,61,0.0,0.04413892908827786,0.5530212084833933,37.0
SOUTH KINGSTOWN 3205,3205,general,2016,1777,1565,212,0.0,0.1193021947101857,0.7108,18.0
SOUTH KINGSTOWN 3205,3205,general,2018,1616,1484,132,0.0,0.08168316831683169,0.6359700905155451,14.0
SOUTH KINGSTOWN 3205,3205,primary,2012,264,260,4,0.0,0.015151515151515152,0.11009174311926606,226.0
SOUTH KINGSTOWN 3205,3205,primary,2014,654,637,17,0.0,0.02599388379204893,0.26360338573155984,85.0
SOUTH KINGSTOWN 3205,3205,primary,2016,519,505,14,0.0,0.02697495183044316,0.21106140707604717,25.0
SOUTH KINGSTOWN 3206,3206,general,2012,1193,1082,111,0.0,0.09304274937133278,0.3854604200323102,394.0
SOUTH KINGSTOWN 3206,3206,general,2014,864,821,43,0.0,0.04976851851851852,0.2823529411764706,366.0
SOUTH KINGSTOWN 3206,3206,general,2016,1219,1090,129,0.0,0.10582444626743231,0.4268207282913165,366.0
SOUTH KINGSTOWN 3206,3206,general,2018,1064,995,69,0.0,0.06484962406015038,0.3795932929004638,327.0
SOUTH KINGSTOWN 3206,3206,primary,2012,201,187,14,0.0,0.06965174129353234,0.06530214424951267,350.0
SOUTH KINGSTOWN 3206,3206,primary,2014,390,377,13,0.0,0.03333333333333333,0.12812089356110382,392.0
SOUTH KINGSTOWN 3206,3206,primary,2016,182,175,7,0.0,0.038461538461538464,0.0639943741209564,258.0
SOUTH KINGSTOWN 3207,3207,general,2012,1793,1669,124,0.0,0.06915783602900168,0.6522371771553293,137.0
SOUTH KINGSTOWN 3207,3207,general,2014,1508,1438,70,0.0,0.046419098143236075,0.5306122448979592,69.0
SOUTH KINGSTOWN 3207,3207,general,2016,2019,1777,242,0.0,0.11986131748390293,0.7007983339118362,31.0
SOUTH KINGSTOWN 3207,3207,general,2018,1746,1594,152,0.0,0.08705612829324169,0.5995879120879121,38.0
SOUTH KINGSTOWN 3207,3207,primary,2012,533,505,28,0.0,0.0525328330206379,0.1938181818181818,60.0
SOUTH KINGSTOWN 3207,3207,primary,2014,825,770,55,0.0,0.06666666666666667,0.2902885292047854,48.0
SOUTH KINGSTOWN 3207,3207,primary,2016,494,453,41,0.0,0.08299595141700405,0.17480537862703469,37.0
SOUTH KINGSTOWN 3207,3207,primary,2020,1792,684,1008,100.0,0.5625,0.20548102281848413,54.0
SOUTH KINGSTOWN 3208,3208,general,2012,1899,1741,158,0.0,0.0832016850974197,0.6999631404349429,47.0
SOUTH KINGSTOWN 3208,3208,general,2014,1575,1475,100,0.0,0.06349206349206349,0.5653266331658291,30.0
SOUTH KINGSTOWN 3208,3208,general,2016,2039,1788,251,0.0,0.12309955860716038,0.7134359692092372,15.0
SOUTH KINGSTOWN 3208,3208,general,2018,1861,1700,161,0.0,0.08651262761955937,0.6265993265993266,19.0
SOUTH KINGSTOWN 3208,3208,primary,2012,411,401,10,0.0,0.024330900243309004,0.15267459138187223,131.0
SOUTH KINGSTOWN 3208,3208,primary,2014,798,754,44,0.0,0.05513784461152882,0.2910284463894967,46.0
SOUTH KINGSTOWN 3208,3208,primary,2016,420,403,17,0.0,0.04047619047619048,0.1504297994269341,59.0
SOUTH KINGSTOWN 3209,3209,general,2012,802,735,67,0.0,0.08354114713216958,0.701048951048951,45.0
SOUTH KINGSTOWN 3209,3209,general,2014,596,572,24,0.0,0.040268456375838924,0.5046570702794242,113.0
SOUTH KINGSTOWN 3209,3209,general,2016,856,781,75,0.0,0.08761682242990654,0.7004909983633388,32.0
SOUTH KINGSTOWN 3209,3209,general,2018,730,675,55,0.0,0.07534246575342465,0.5863453815261044,59.0
SOUTH KINGSTOWN 3209,3209,primary,2012,107,102,5,0.0,0.04672897196261682,0.09394205443371378,272.0
SOUTH KINGSTOWN 3209,3209,primary,2014,262,250,12,0.0,0.04580152671755725,0.22203389830508474,196.0
SOUTH KINGSTOWN 3209,3209,primary,2016,121,115,6,0.0,0.049586776859504134,0.10024855012427507,145.0
SOUTH KINGSTOWN 3209,3209,primary,2020,262,119,125,18.0,0.4770992366412214,0.20310077519379846,56.0
SOUTH KINGSTOWN 3210,3210,general,2012,1244,1145,99,0.0,0.07958199356913183,0.6602972399150743,117.0
SOUTH KINGSTOWN 3210,3210,general,2014,990,920,70,0.0,0.0707070707070707,0.5124223602484472,102.0
SOUTH KINGSTOWN 3210,3210,general,2016,1316,1168,148,0.0,0.11246200607902736,0.6773031394750386,72.0
SOUTH KINGSTOWN 3210,3210,general,2018,1149,1082,67,0.0,0.058311575282854654,0.5733532934131736,80.0
SOUTH KINGSTOWN 3210,3210,primary,2012,145,139,6,0.0,0.041379310344827586,0.07704569606801276,316.0
SOUTH KINGSTOWN 3210,3210,primary,2014,462,445,17,0.0,0.0367965367965368,0.2415054887611082,141.0
SOUTH KINGSTOWN 3210,3210,primary,2016,183,178,5,0.0,0.0273224043715847,0.09616395165528113,155.0
SOUTH KINGSTOWN 3210,3210,primary,2020,350,184,146,20.0,0.41714285714285715,0.17596782302664657,82.0
TIVERTON 3301,3301,general,2012,1487,1370,117,0.0,0.07868190988567586,0.6292848074481591,183.0
TIVERTON 3301,3301,general,2014,1070,997,73,0.0,0.06822429906542056,0.4471374843292938,208.0
TIVERTON 3301,3301,general,2016,1579,1395,184,0.0,0.11652944901836605,0.6377221324717286,157.0
TIVERTON 3301,3301,general,2018,1276,1180,96,0.0,0.07523510971786834,0.5089748703629836,201.0
TIVERTON 3302,3302,general,2012,1539,1475,64,0.0,0.04158544509421702,0.5876288659793815,246.0
TIVERTON 3302,3302,general,2014,1053,1007,46,0.0,0.04368471035137702,0.3943820224719101,281.0
TIVERTON 3302,3302,general,2016,1666,1548,118,0.0,0.07082833133253301,0.6120499632623071,214.0
TIVERTON 3302,3302,general,2018,1265,1198,67,0.0,0.052964426877470355,0.4737827715355805,247.0
TIVERTON 3302,3302,primary,2012,313,303,10,0.0,0.03194888178913738,0.06347596836341513,357.0
TIVERTON 3302,3302,primary,2014,868,838,30,0.0,0.03456221198156682,0.17308075772681955,318.0
TIVERTON 3302,3302,primary,2016,203,191,12,0.0,0.059113300492610835,0.031063504208110177,378.0
TIVERTON 3303,3303,general,2012,845,797,48,0.0,0.05680473372781065,0.5997161107168204,230.0
TIVERTON 3303,3303,general,2014,597,569,28,0.0,0.04690117252931323,0.4204225352112676,241.0
TIVERTON 3303,3303,general,2016,944,865,79,0.0,0.0836864406779661,0.6452494873547505,143.0
TIVERTON 3303,3303,general,2018,724,683,41,0.0,0.05662983425414365,0.48951994590939824,227.0
TIVERTON 3303,3303,primary,2012,126,123,3,0.0,0.023809523809523808,0.08961593172119488,281.0
TIVERTON 3303,3303,primary,2014,275,265,10,0.0,0.03636363636363636,0.19517388218594747,264.0
TIVERTON 3304,3304,general,2012,1054,996,58,0.0,0.05502846299810247,0.6364734299516909,168.0
TIVERTON 3304,3304,general,2014,765,731,34,0.0,0.044444444444444446,0.4523950325251331,198.0
TIVERTON 3304,3304,general,2016,1210,1099,111,0.0,0.09173553719008265,0.6966033390903857,36.0
TIVERTON 3304,3304,general,2018,981,920,61,0.0,0.06218144750254842,0.5468227424749164,122.0
TIVERTON 3304,3304,primary,2012,105,103,2,0.0,0.01904761904761905,0.06394640682095006,354.0
TIVERTON 3304,3304,primary,2014,349,337,12,0.0,0.034383954154727794,0.20885697187312985,234.0
TIVERTON 3304,3304,primary,2016,58,55,3,0.0,0.05172413793103448,0.03431952662721893,366.0
TIVERTON 3305,3305,general,2012,259,250,9,0.0,0.03474903474903475,0.5730088495575221,265.0
TIVERTON 3305,3305,general,2014,165,160,5,0.0,0.030303030303030304,0.3634361233480176,302.0
TIVERTON 3305,3305,general,2016,296,281,15,0.0,0.05067567567567568,0.6028513238289206,228.0
TIVERTON 3305,3305,general,2018,225,218,7,0.0,0.03111111111111111,0.4697286012526096,254.0
TIVERTON 3305,3305,primary,2012,29,29,0,0.0,0.0,0.06444444444444444,352.0
TIVERTON 3305,3305,primary,2014,58,57,1,0.0,0.017241379310344827,0.1286031042128603,391.0
TIVERTON 3305,3305,primary,2016,35,35,0,0.0,0.0,0.07322175732217573,227.0
TIVERTON 3306,3306,general,2012,1452,1381,71,0.0,0.048898071625344354,0.5902439024390244,240.0
TIVERTON 3306,3306,general,2014,902,867,35,0.0,0.038802660753880266,0.362540192926045,303.0
TIVERTON 3306,3306,general,2016,1626,1532,94,0.0,0.05781057810578106,0.6203739030904235,196.0
TIVERTON 3306,3306,general,2018,1162,1105,57,0.0,0.04905335628227195,0.43717080511662904,286.0
TIVERTON 3306,3306,primary,2012,180,175,5,0.0,0.027777777777777776,0.04440059200789344,393.0
TIVERTON 3306,3306,primary,2014,558,543,15,0.0,0.026881720430107527,0.1371007371007371,377.0
TIVERTON 3306,3306,primary,2016,193,183,10,0.0,0.05181347150259067,0.04608404966571156,322.0
TIVERTON 3306,3306,primary,2020,458,177,227,54.0,0.49563318777292575,0.1301506109690253,155.0
TIVERTON 3307,3307,general,2012,1097,1002,95,0.0,0.08659981768459435,0.6851967520299813,72.0
TIVERTON 3307,3307,general,2014,782,745,37,0.0,0.04731457800511509,0.48936170212765956,141.0
TIVERTON 3307,3307,general,2016,1130,1020,110,0.0,0.09734513274336283,0.6807228915662651,64.0
TIVERTON 3307,3307,general,2018,952,877,75,0.0,0.07878151260504201,0.5734939759036145,79.0
WARREN 3401,3401,general,2012,1156,1051,105,0.0,0.09083044982698962,0.5452830188679245,302.0
WARREN 3401,3401,general,2014,852,784,68,0.0,0.07981220657276995,0.38465011286681716,290.0
WARREN 3401,3401,general,2016,1218,1118,100,0.0,0.08210180623973727,0.5481548154815482,291.0
WARREN 3401,3401,general,2018,935,874,61,0.0,0.06524064171122995,0.40493720225205715,313.0
WARREN 3401,3401,primary,2012,149,132,17,0.0,0.11409395973154363,0.07132599329822882,334.0
WARREN 3401,3401,primary,2014,361,325,36,0.0,0.0997229916897507,0.16364460562103356,335.0
WARREN 3401,3401,primary,2016,299,282,17,0.0,0.056856187290969896,0.14123760037789324,74.0
WARREN 3402,3402,general,2012,1675,1570,105,0.0,0.0626865671641791,0.6499805975941017,142.0
WARREN 3402,3402,general,2014,1392,1326,66,0.0,0.04741379310344827,0.5284738041002278,73.0
WARREN 3402,3402,general,2016,1777,1634,143,0.0,0.08047270680922904,0.6554776835116193,121.0
WARREN 3402,3402,general,2018,1441,1325,116,0.0,0.08049965301873699,0.5148267238299392,182.0
WARREN 3402,3402,primary,2012,170,164,6,0.0,0.03529411764705882,0.06666666666666667,346.0
WARREN 3402,3402,primary,2014,624,595,29,0.0,0.046474358974358976,0.23889739663093415,151.0
WARREN 3402,3402,primary,2016,479,455,24,0.0,0.05010438413361169,0.17960254968128983,35.0
WARREN 3403,3403,general,2012,1971,1824,147,0.0,0.0745814307458143,0.6411841249186727,162.0
WARREN 3403,3403,general,2014,1577,1494,83,0.0,0.05263157894736842,0.4988927554571338,125.0
WARREN 3403,3403,general,2016,2076,1893,183,0.0,0.08815028901734104,0.6553030303030303,122.0
WARREN 3403,3403,general,2018,1678,1565,113,0.0,0.06734207389749702,0.5260188087774295,161.0
WARREN 3403,3403,primary,2012,304,292,12,0.0,0.039473684210526314,0.09960681520314547,258.0
WARREN 3403,3403,primary,2014,761,734,27,0.0,0.035479632063074903,0.2434420985284709,138.0
WARREN 3403,3403,primary,2016,237,225,12,0.0,0.05063291139240506,0.07662463627546072,217.0
WARWICK 3501,3501,general,2012,1931,1832,99,0.0,0.05126877265665458,0.7373043146239022,11.0
WARWICK 3501,3501,general,2014,1567,1489,78,0.0,0.04977664326738992,0.5882132132132132,13.0
WARWICK 3501,3501,general,2016,1971,1849,122,0.0,0.06189751395230847,0.7283813747228381,8.0
WARWICK 3501,3501,general,2018,1793,1721,72,0.0,0.040156162855549356,0.6635825314581791,8.0
WARWICK 3501,3501,primary,2012,654,633,21,0.0,0.03211009174311927,0.2522175086772079,13.0
WARWICK 3501,3501,primary,2014,892,871,21,0.0,0.023542600896860985,0.33673084182710455,19.0
WARWICK 3501,3501,primary,2016,393,387,6,0.0,0.015267175572519083,0.14719101123595504,62.0
WARWICK 3501,3501,primary,2020,711,335,344,32.0,0.4838255977496484,0.26323583857830435,12.0
WARWICK 3502,3502,general,2012,1751,1686,65,0.0,0.03712164477441462,0.7271594684385382,17.0
WARWICK 3502,3502,general,2014,1402,1349,53,0.0,0.037803138373751786,0.5748257482574826,24.0
WARWICK 3502,3502,general,2016,1793,1690,103,0.0,0.05744562186279978,0.7154828411811652,13.0
WARWICK 3502,3502,general,2018,1559,1480,79,0.0,0.05067350865939705,0.6261044176706827,20.0
WARWICK 3502,3502,primary,2012,606,596,10,0.0,0.0165016501650165,0.2537688442211055,12.0
WARWICK 3502,3502,primary,2014,800,784,16,0.0,0.02,0.32854209445585214,25.0
WARWICK 3502,3502,primary,2016,384,382,2,0.0,0.005208333333333333,0.1562245728234337,48.0
WARWICK 3502,3502,primary,2020,579,306,239,34.0,0.41278065630397237,0.22467986030267753,33.0
WARWICK 3503,3503,general,2012,900,865,35,0.0,0.03888888888888889,0.6206896551724138,201.0
WARWICK 3503,3503,general,2014,687,665,22,0.0,0.03202328966521106,0.4702258726899384,167.0
WARWICK 3503,3503,general,2016,932,878,54,0.0,0.05793991416309013,0.6250838363514419,188.0
WARWICK 3503,3503,general,2018,770,740,30,0.0,0.03896103896103896,0.5109489051094891,195.0
WARWICK 3503,3503,primary,2012,213,206,7,0.0,0.03286384976525822,0.14740484429065745,146.0
WARWICK 3503,3503,primary,2014,343,330,13,0.0,0.037900874635568516,0.23477070499657768,164.0
WARWICK 3503,3503,primary,2016,190,179,11,0.0,0.05789473684210526,0.1304945054945055,86.0
WARWICK 3503,3503,primary,2020,232,122,103,7.0,0.44396551724137934,0.14919614147909968,125.0
WARWICK 3504,3504,general,2012,1385,1329,56,0.0,0.04043321299638989,0.6661856661856662,112.0
WARWICK 3504,3504,general,2014,1114,1083,31,0.0,0.027827648114901255,0.5355769230769231,61.0
WARWICK 3504,3504,general,2016,1476,1411,65,0.0,0.04403794037940379,0.6865116279069767,47.0
WARWICK 3504,3504,general,2018,1292,1251,41,0.0,0.03173374613003096,0.6009302325581395,34.0
WARWICK 3504,3504,primary,2012,229,226,3,0.0,0.013100436681222707,0.1104679208876025,224.0
WARWICK 3504,3504,primary,2014,607,596,11,0.0,0.018121911037891267,0.29480330257406506,44.0
WARWICK 3504,3504,primary,2016,245,240,5,0.0,0.02040816326530612,0.1161688003793267,116.0
WARWICK 3504,3504,primary,2020,493,241,231,21.0,0.4685598377281947,0.2260430994956442,30.0
WARWICK 3505,3505,general,2012,659,642,17,0.0,0.025796661608497723,0.650542941757157,139.0
WARWICK 3505,3505,general,2014,512,504,8,0.0,0.015625,0.49089165867689355,139.0
WARWICK 3505,3505,general,2016,684,645,39,0.0,0.05701754385964912,0.6362790697674419,164.0
WARWICK 3505,3505,general,2018,551,532,19,0.0,0.034482758620689655,0.5149532710280373,180.0
WARWICK 3505,3505,primary,2012,83,81,2,0.0,0.024096385542168676,0.08177339901477833,305.0
WARWICK 3505,3505,primary,2014,238,232,6,0.0,0.025210084033613446,0.22928709055876687,181.0
WARWICK 3505,3505,primary,2016,121,118,3,0.0,0.024793388429752067,0.11512844909609896,119.0
WARWICK 3505,3505,primary,2020,154,85,62,7.0,0.4025974025974026,0.14338919925512103,133.0
WARWICK 3506,3506,general,2012,648,628,20,0.0,0.030864197530864196,0.6396841066140178,163.0
WARWICK 3506,3506,general,2014,467,461,6,0.0,0.01284796573875803,0.44817658349328215,205.0
WARWICK 3506,3506,general,2016,654,635,19,0.0,0.0290519877675841,0.6199052132701421,198.0
WARWICK 3506,3506,general,2018,548,532,16,0.0,0.029197080291970802,0.5060018467220684,203.0
WARWICK 3506,3506,primary,2012,97,94,3,0.0,0.030927835051546393,0.0958498023715415,265.0
WARWICK 3506,3506,primary,2014,215,208,7,0.0,0.03255813953488372,0.20853540252182348,235.0
WARWICK 3506,3506,primary,2016,88,88,0,0.0,0.0,0.0841300191204589,187.0
WARWICK 3506,3506,primary,2020,140,73,66,1.0,0.4714285714285714,0.12556053811659193,167.0
WARWICK 3507,3507,general,2012,324,306,18,0.0,0.05555555555555555,0.6101694915254238,212.0
WARWICK 3507,3507,general,2014,211,199,12,0.0,0.05687203791469194,0.3885819521178637,288.0
WARWICK 3507,3507,general,2016,329,290,39,0.0,0.11854103343465046,0.6081330868761553,219.0
WARWICK 3507,3507,general,2018,280,262,18,0.0,0.06428571428571428,0.532319391634981,152.0
WARWICK 3507,3507,primary,2012,38,36,2,0.0,0.05263157894736842,0.07183364839319471,331.0
WARWICK 3507,3507,primary,2014,105,103,2,0.0,0.01904761904761905,0.19516728624535315,265.0
WARWICK 3507,3507,primary,2016,61,57,4,0.0,0.06557377049180328,0.11487758945386065,120.0
WARWICK 3507,3507,primary,2020,78,34,30,14.0,0.38461538461538464,0.13854351687388988,142.0
WARWICK 3508,3508,general,2012,1426,1378,48,0.0,0.033660589060308554,0.6259877085162423,192.0
WARWICK 3508,3508,general,2014,1020,993,27,0.0,0.026470588235294117,0.4392764857881137,216.0
WARWICK 3508,3508,general,2016,1499,1416,83,0.0,0.05537024683122081,0.6266722408026756,185.0
WARWICK 3508,3508,general,2018,1217,1175,42,0.0,0.03451109285127362,0.5115594787725936,192.0
WARWICK 3508,3508,primary,2012,182,181,1,0.0,0.005494505494505495,0.08099688473520249,309.0
WARWICK 3508,3508,primary,2014,505,487,18,0.0,0.03564356435643564,0.21861471861471862,206.0
WARWICK 3508,3508,primary,2016,292,283,9,0.0,0.030821917808219176,0.12436115843270869,101.0
WARWICK 3508,3508,primary,2020,363,211,124,28.0,0.3415977961432507,0.14987613542526837,124.0
WARWICK 3509,3509,general,2012,342,314,28,0.0,0.08187134502923976,0.6526717557251909,133.0
WARWICK 3509,3509,general,2014,249,236,13,0.0,0.05220883534136546,0.46629213483146065,174.0
WARWICK 3509,3509,general,2016,355,321,34,0.0,0.09577464788732394,0.6373429084380611,160.0
WARWICK 3509,3509,general,2018,292,278,14,0.0,0.04794520547945205,0.5131810193321616,187.0
WARWICK 3509,3509,primary,2012,55,54,1,0.0,0.01818181818181818,0.10556621880998081,241.0
WARWICK 3509,3509,primary,2014,138,129,9,0.0,0.06521739130434782,0.26136363636363635,87.0
WARWICK 3509,3509,primary,2016,39,38,1,0.0,0.02564102564102564,0.07103825136612021,235.0
WARWICK 3509,3509,primary,2020,88,29,52,7.0,0.5909090909090909,0.14890016920473773,126.0
WARWICK 3510,3510,general,2012,1037,1007,30,0.0,0.02892960462873674,0.7211404728789986,21.0
WARWICK 3510,3510,general,2014,811,794,17,0.0,0.02096177558569667,0.5659455687369156,29.0
WARWICK 3510,3510,general,2016,1067,1004,63,0.0,0.059044048734770385,0.7113333333333334,17.0
WARWICK 3510,3510,general,2018,935,890,45,0.0,0.0481283422459893,0.632183908045977,16.0
WARWICK 3510,3510,primary,2012,125,124,1,0.0,0.008,0.08710801393728224,290.0
WARWICK 3510,3510,primary,2014,515,502,13,0.0,0.02524271844660194,0.35963687150837986,15.0
WARWICK 3510,3510,primary,2016,266,261,5,0.0,0.018796992481203006,0.18169398907103826,34.0
WARWICK 3510,3510,primary,2020,306,167,119,20.0,0.3888888888888889,0.20887372013651878,51.0
WARWICK 3511,3511,general,2012,1621,1477,144,0.0,0.08883405305367058,0.6523138832997988,135.0
WARWICK 3511,3511,general,2014,1192,1114,78,0.0,0.06543624161073826,0.4674509803921569,170.0
WARWICK 3511,3511,general,2016,1655,1462,193,0.0,0.11661631419939578,0.6358048405685747,167.0
WARWICK 3511,3511,general,2018,1377,1241,136,0.0,0.09876543209876543,0.5281933256616801,159.0
WARWICK 3511,3511,primary,2012,288,270,18,0.0,0.0625,0.11612903225806452,208.0
WARWICK 3511,3511,primary,2014,592,570,22,0.0,0.037162162162162164,0.23464130003963535,165.0
WARWICK 3511,3511,primary,2016,203,191,12,0.0,0.059113300492610835,0.0803960396039604,199.0
WARWICK 3511,3511,primary,2020,388,164,188,36.0,0.4845360824742268,0.14831804281345565,128.0
WARWICK 3512,3512,general,2012,1037,999,38,0.0,0.03664416586306654,0.5939289805269187,239.0
WARWICK 3512,3512,general,2014,737,721,16,0.0,0.021709633649932156,0.4078583287216381,257.0
WARWICK 3512,3512,general,2016,1126,1084,42,0.0,0.037300177619893425,0.5986177565124934,236.0
WARWICK 3512,3512,general,2018,896,871,25,0.0,0.027901785714285716,0.48642779587404994,232.0
WARWICK 3512,3512,primary,2012,262,255,7,0.0,0.026717557251908396,0.15135759676487578,136.0
WARWICK 3512,3512,primary,2014,363,357,6,0.0,0.01652892561983471,0.20155469183786784,254.0
WARWICK 3512,3512,primary,2016,262,256,6,0.0,0.022900763358778626,0.14356164383561643,67.0
WARWICK 3512,3512,primary,2020,246,142,102,2.0,0.4146341463414634,0.13398692810457516,148.0
WARWICK 3513,3513,general,2012,1587,1450,137,0.0,0.08632640201638311,0.645909645909646,150.0
WARWICK 3513,3513,general,2014,1148,1075,73,0.0,0.06358885017421603,0.46647704185290534,173.0
WARWICK 3513,3513,general,2016,1586,1455,131,0.0,0.08259773013871374,0.6359262229350441,166.0
WARWICK 3513,3513,general,2018,1297,1195,102,0.0,0.07864302235929067,0.5190076030412165,170.0
WARWICK 3513,3513,primary,2012,436,403,33,0.0,0.07568807339449542,0.17898193760262726,82.0
WARWICK 3513,3513,primary,2014,580,557,23,0.0,0.039655172413793106,0.23606023606023607,158.0
WARWICK 3513,3513,primary,2016,303,285,18,0.0,0.0594059405940594,0.122920892494929,103.0
WARWICK 3513,3513,primary,2020,413,182,211,20.0,0.5108958837772397,0.16613032984714401,94.0
WARWICK 3514,3514,general,2012,1877,1789,88,0.0,0.046883324453915826,0.6485832757429164,147.0
WARWICK 3514,3514,general,2014,1447,1400,47,0.0,0.03248099516240498,0.4972508591065292,131.0
WARWICK 3514,3514,general,2016,1976,1871,105,0.0,0.05313765182186235,0.6551724137931034,123.0
WARWICK 3514,3514,general,2018,1661,1588,73,0.0,0.04394942805538832,0.532542481564604,151.0
WARWICK 3514,3514,primary,2012,534,516,18,0.0,0.033707865168539325,0.18561001042752867,72.0
WARWICK 3514,3514,primary,2014,754,733,21,0.0,0.027851458885941646,0.2606291047355686,88.0
WARWICK 3514,3514,primary,2016,345,336,9,0.0,0.02608695652173913,0.11726716519374575,111.0
WARWICK 3514,3514,primary,2020,526,276,231,19.0,0.4391634980988593,0.164375,99.0
WARWICK 3515,3515,general,2012,1794,1710,84,0.0,0.046822742474916385,0.6325811001410437,175.0
WARWICK 3515,3515,general,2014,1387,1340,47,0.0,0.033886085075702954,0.4776170798898072,161.0
WARWICK 3515,3515,general,2016,1890,1795,95,0.0,0.05026455026455026,0.6291611185086551,178.0
WARWICK 3515,3515,general,2018,1571,1504,67,0.0,0.0426479949077021,0.5188243064729194,172.0
WARWICK 3515,3515,primary,2012,572,555,17,0.0,0.02972027972027972,0.20290883291947498,49.0
WARWICK 3515,3515,primary,2014,741,722,19,0.0,0.02564102564102564,0.25872905027932963,94.0
WARWICK 3515,3515,primary,2016,456,444,12,0.0,0.02631578947368421,0.15515481456277647,51.0
WARWICK 3515,3515,primary,2020,564,317,219,28.0,0.3882978723404255,0.18371335504885994,76.0
WARWICK 3516,3516,general,2012,462,441,21,0.0,0.045454545454545456,0.616,208.0
WARWICK 3516,3516,general,2014,331,327,4,0.0,0.012084592145015106,0.42165605095541403,238.0
WARWICK 3516,3516,general,2016,541,516,25,0.0,0.04621072088724584,0.6581508515815085,106.0
WARWICK 3516,3516,general,2018,426,409,17,0.0,0.03990610328638498,0.5220588235294118,167.0
WARWICK 3516,3516,primary,2012,117,113,4,0.0,0.03418803418803419,0.15517241379310345,126.0
WARWICK 3516,3516,primary,2014,165,162,3,0.0,0.01818181818181818,0.2140077821011673,222.0
WARWICK 3516,3516,primary,2016,85,83,2,0.0,0.023529411764705882,0.10532837670384139,136.0
WARWICK 3516,3516,primary,2020,115,62,42,11.0,0.3652173913043478,0.1402439024390244,140.5
WARWICK 3517,3517,general,2012,605,583,22,0.0,0.03636363636363636,0.6583242655059848,123.0
WARWICK 3517,3517,general,2014,477,464,13,0.0,0.027253668763102725,0.5140086206896551,99.0
WARWICK 3517,3517,general,2016,620,590,30,0.0,0.04838709677419355,0.656084656084656,117.0
WARWICK 3517,3517,general,2018,489,475,14,0.0,0.028629856850715747,0.5005117707267144,211.0
WARWICK 3517,3517,primary,2012,174,171,3,0.0,0.017241379310344827,0.18974918211559433,64.0
