defensiveZoneFaceoffLosses,defensiveZoneFaceoffWins,defensiveZoneFaceoffs,evFaceoffs,evFaceoffsLost,evFaceoffsWon,faceoffWinPct,gameDate,gameId,gamesPlayed,homeRoad,lastName,neutralZoneFaceoffLosses,neutralZoneFaceoffWins,neutralZoneFaceoffs,offensiveZoneFaceoffLosses,offensiveZoneFaceoffWins,offensiveZoneFaceoffs,opponentTeamAbbrev,playerId,positionCode,ppFaceoffs,ppFaceoffsLost,ppFaceoffsWon,shFaceoffs,shFaceoffsLost,shFaceoffsWon,skaterFullName,teamAbbrev,totalFaceoffLosses,totalFaceoffWins,totalFaceoffs,game_type
,,,15,6,9,0.52173,2006-01-10,2005020630,1,H,Bergeron,,,,,,,SJS,8470638,C,3,2,1,5,3,2,Patrice Bergeron,BOS,11,12,23,2
,,,2,2,0,0.57142,2005-10-26,2005020139,1,R,Bergeron,,,,,,,CAR,8470638,C,0,0,0,5,1,4,Patrice Bergeron,BOS,3,4,7,2
,,,13,5,8,0.5909,2005-12-28,2005020542,1,R,Bergeron,,,,,,,FLA,8470638,C,6,2,4,3,2,1,Patrice Bergeron,BOS,9,13,22,2
,,,15,8,7,0.5,2006-03-20,2005021010,1,R,Bergeron,,,,,,,NYR,8470638,C,6,2,4,1,1,0,Patrice Bergeron,BOS,11,11,22,2
,,,1,0,1,0.66666,2005-11-19,2005020297,1,H,Bergeron,,,,,,,BUF,8470638,C,0,0,0,2,1,1,Patrice Bergeron,BOS,1,2,3,2
,,,12,6,6,0.47619,2006-04-10,2005021165,1,H,Bergeron,,,,,,,WSH,8470638,C,6,4,2,3,1,2,Patrice Bergeron,BOS,11,10,21,2
,,,23,16,7,0.31034,2006-03-27,2005021063,1,H,Bergeron,,,,,,,FLA,8470638,C,4,2,2,2,2,0,Patrice Bergeron,BOS,20,9,29,2
,,,22,13,9,0.44444,2006-02-09,2005020834,1,H,Bergeron,,,,,,,NJD,8470638,C,3,2,1,2,0,2,Patrice Bergeron,BOS,15,12,27,2
,,,16,9,7,0.42857,2006-03-02,2005020878,1,H,Bergeron,,,,,,,ATL,8470638,C,4,2,2,1,1,0,Patrice Bergeron,BOS,12,9,21,2
,,,17,8,9,0.52173,2006-03-24,2005021040,1,R,Bergeron,,,,,,,NJD,8470638,C,4,2,2,2,1,1,Patrice Bergeron,BOS,11,12,23,2
,,,16,8,8,0.47058,2005-10-07,2005020024,1,R,Bergeron,,,,,,,BUF,8470638,C,0,0,0,1,1,0,Patrice Bergeron,BOS,9,8,17,2
,,,5,2,3,0.4,2005-10-27,2005020144,1,H,Bergeron,,,,,,,TOR,8470638,C,0,0,0,5,4,1,Patrice Bergeron,BOS,6,4,10,2
,,,11,4,7,0.53846,2005-12-17,2005020478,1,R,Bergeron,,,,,,,CGY,8470638,C,1,1,0,1,1,0,Patrice Bergeron,BOS,6,7,13,2
,,,8,4,4,0.42857,2005-11-29,2005020367,1,R,Bergeron,,,,,,,NJD,8470638,C,0,0,0,6,4,2,Patrice Bergeron,BOS,8,6,14,2
,,,3,2,1,0.33333,2005-11-08,2005020225,1,R,Bergeron,,,,,,,PHI,8470638,C,0,0,0,3,2,1,Patrice Bergeron,BOS,4,2,6,2
,,,8,4,4,0.57894,2006-03-18,2005020992,1,H,Bergeron,,,,,,,CAR,8470638,C,4,1,3,7,3,4,Patrice Bergeron,BOS,8,11,19,2
,,,12,5,7,0.65,2006-03-01,2005020872,1,R,Bergeron,,,,,,,CAR,8470638,C,5,1,4,3,1,2,Patrice Bergeron,BOS,7,13,20,2
,,,12,3,9,0.75,2006-01-02,2005020578,1,H,Bergeron,,,,,,,PHI,8470638,C,2,0,2,2,1,1,Patrice Bergeron,BOS,4,12,16,2
,,,12,4,8,0.61111,2006-02-02,2005020785,1,H,Bergeron,,,,,,,MTL,8470638,C,6,3,3,0,0,0,Patrice Bergeron,BOS,7,11,18,2
,,,10,4,6,0.61538,2005-10-05,2005020001,1,H,Bergeron,,,,,,,MTL,8470638,C,1,1,0,2,0,2,Patrice Bergeron,BOS,5,8,13,2
,,,5,1,4,0.5,2005-10-24,2005020129,1,R,Bergeron,,,,,,,TOR,8470638,C,3,2,1,2,2,0,Patrice Bergeron,BOS,5,5,10,2
,,,20,8,12,0.56666,2006-01-14,2005020656,1,H,Bergeron,,,,,,,DAL,8470638,C,3,3,0,7,2,5,Patrice Bergeron,BOS,13,17,30,2
,,,13,5,8,0.55,2005-12-03,2005020397,1,R,Bergeron,,,,,,,EDM,8470638,C,4,3,1,3,1,2,Patrice Bergeron,BOS,9,11,20,2
,,,18,9,9,0.56,2006-12-07,2006020410,1,H,Bergeron,,,,,,,TOR,8470638,C,5,2,3,2,0,2,Patrice Bergeron,BOS,11,14,25,2
,,,13,6,7,0.41176,2006-10-12,2006020050,1,R,Bergeron,,,,,,,STL,8470638,C,2,2,0,2,2,0,Patrice Bergeron,BOS,10,7,17,2
,,,13,6,7,0.58333,2006-12-16,2006020475,1,H,Bergeron,,,,,,,FLA,8470638,C,4,1,3,7,3,4,Patrice Bergeron,BOS,10,14,24,2
,,,16,7,9,0.47826,2006-11-30,2006020363,1,H,Bergeron,,,,,,,TBL,8470638,C,1,1,0,6,4,2,Patrice Bergeron,BOS,12,11,23,2
,,,13,7,6,0.52941,2006-11-25,2006020334,1,R,Bergeron,,,,,,,TOR,8470638,C,0,0,0,4,1,3,Patrice Bergeron,BOS,8,9,17,2
,,,11,6,5,0.5,2006-12-26,2006020538,1,R,Bergeron,,,,,,,CBJ,8470638,C,4,3,1,9,3,6,Patrice Bergeron,BOS,12,12,24,2
,,,19,5,14,0.66666,2006-12-14,2006020459,1,H,Bergeron,,,,,,,NJD,8470638,C,6,1,5,5,4,1,Patrice Bergeron,BOS,10,20,30,2
,,,12,9,3,0.25,2006-11-09,2006020220,1,H,Bergeron,,,,,,,TOR,8470638,C,3,2,1,1,1,0,Patrice Bergeron,BOS,12,4,16,2
,,,16,6,10,0.63157,2006-12-09,2006020424,1,H,Bergeron,,,,,,,NJD,8470638,C,0,0,0,3,1,2,Patrice Bergeron,BOS,7,12,19,2
,,,11,7,4,0.375,2007-02-03,2006020795,1,R,Bergeron,,,,,,,CAR,8470638,C,4,2,2,9,6,3,Patrice Bergeron,BOS,15,9,24,2
,,,17,11,6,0.38461,2007-04-07,2006021218,1,H,Bergeron,,,,,,,OTT,8470638,C,5,3,2,4,2,2,Patrice Bergeron,BOS,16,10,26,2
,,,14,7,7,0.54545,2007-03-01,2006020958,1,H,Bergeron,,,,,,,PHI,8470638,C,2,0,2,6,3,3,Patrice Bergeron,BOS,10,12,22,2
,,,12,5,7,0.57142,2007-03-08,2006021005,1,H,Bergeron,,,,,,,MIN,8470638,C,3,2,1,6,2,4,Patrice Bergeron,BOS,9,12,21,2
,,,6,2,4,0.55555,2007-02-13,2006020848,1,H,Bergeron,,,,,,,EDM,8470638,C,3,2,1,0,0,0,Patrice Bergeron,BOS,4,5,9,2
,,,16,12,4,0.48148,2006-11-28,2006020353,1,R,Bergeron,,,,,,,TOR,8470638,C,1,0,1,10,2,8,Patrice Bergeron,BOS,14,13,27,2
,,,14,6,8,0.57894,2007-04-03,2006021186,1,R,Bergeron,,,,,,,MTL,8470638,C,1,0,1,4,2,2,Patrice Bergeron,BOS,8,11,19,2
,,,18,9,9,0.43478,2007-01-11,2006020650,1,H,Bergeron,,,,,,,NYI,8470638,C,3,2,1,2,2,0,Patrice Bergeron,BOS,13,10,23,2
,,,23,11,12,0.54166,2007-01-15,2006020680,1,H,Bergeron,,,,,,,BUF,8470638,C,0,0,0,1,0,1,Patrice Bergeron,BOS,11,13,24,2
,,,18,10,8,0.5,2006-11-15,2006020260,1,R,Bergeron,,,,,,,WSH,8470638,C,2,0,2,6,3,3,Patrice Bergeron,BOS,13,13,26,2
,,,14,8,6,0.47826,2006-11-20,2006020297,1,H,Bergeron,,,,,,,FLA,8470638,C,3,0,3,6,4,2,Patrice Bergeron,BOS,12,11,23,2
,,,18,10,8,0.43478,2006-12-04,2006020393,1,R,Bergeron,,,,,,,MTL,8470638,C,2,1,1,3,2,1,Patrice Bergeron,BOS,13,10,23,2
,,,13,6,7,0.60869,2006-12-19,2006020498,1,R,Bergeron,,,,,,,OTT,8470638,C,3,2,1,7,1,6,Patrice Bergeron,BOS,9,14,23,2
,,,13,6,7,0.61904,2007-03-03,2006020976,1,H,Bergeron,,,,,,,MTL,8470638,C,5,0,5,3,2,1,Patrice Bergeron,BOS,8,13,21,2
,,,16,5,11,0.5909,2007-02-10,2006020832,1,H,Bergeron,,,,,,,NYI,8470638,C,3,2,1,3,2,1,Patrice Bergeron,BOS,9,13,22,2
,,,12,6,6,0.4375,2006-11-24,2006020322,1,H,Bergeron,,,,,,,CAR,8470638,C,1,1,0,3,2,1,Patrice Bergeron,BOS,9,7,16,2
,,,21,11,10,0.54166,2006-10-14,2006020062,1,R,Bergeron,,,,,,,NYI,8470638,C,2,0,2,1,0,1,Patrice Bergeron,BOS,11,13,24,2
,,,8,4,4,0.44444,2006-10-11,2006020043,1,R,Bergeron,,,,,,,ATL,8470638,C,8,4,4,2,2,0,Patrice Bergeron,BOS,10,8,18,2
,,,9,7,2,0.4,2006-10-06,2006020016,1,R,Bergeron,,,,,,,FLA,8470638,C,9,4,5,2,1,1,Patrice Bergeron,BOS,12,8,20,2
,,,8,2,6,0.52941,2007-03-24,2006021116,1,H,Bergeron,,,,,,,NYR,8470638,C,4,3,1,5,3,2,Patrice Bergeron,BOS,8,9,17,2
,,,16,9,7,0.45454,2007-03-20,2006021088,1,R,Bergeron,,,,,,,MTL,8470638,C,2,2,0,4,1,3,Patrice Bergeron,BOS,12,10,22,2
,,,16,8,8,0.36363,2007-03-11,2006021031,1,R,Bergeron,,,,,,,DET,8470638,C,2,2,0,4,4,0,Patrice Bergeron,BOS,14,8,22,2
,,,12,6,6,0.40909,2007-02-24,2006020929,1,R,Bergeron,,,,,,,FLA,8470638,C,6,4,2,4,3,1,Patrice Bergeron,BOS,13,9,22,2
,,,13,8,5,0.42857,2006-12-29,2006020565,1,R,Bergeron,,,,,,,CHI,8470638,C,2,1,1,6,3,3,Patrice Bergeron,BOS,12,9,21,2
,,,8,3,5,0.625,2007-01-20,2006020718,1,H,Bergeron,,,,,,,OTT,8470638,C,1,0,1,7,3,4,Patrice Bergeron,BOS,6,10,16,2
,,,6,3,3,0.46153,2007-03-25,2006021129,1,R,Bergeron,,,,,,,PIT,8470638,C,2,1,1,5,3,2,Patrice Bergeron,BOS,7,6,13,2
,,,13,10,3,0.44,2006-12-21,2006020506,1,H,Bergeron,,,,,,,VAN,8470638,C,6,0,6,6,4,2,Patrice Bergeron,BOS,14,11,25,2
,,,15,9,6,0.41379,2007-03-15,2006021053,1,H,Bergeron,,,,,,,WSH,8470638,C,8,3,5,6,5,1,Patrice Bergeron,BOS,17,12,29,2
,,,7,3,4,0.47058,2007-03-31,2006021166,1,H,Bergeron,,,,,,,ATL,8470638,C,0,0,0,10,6,4,Patrice Bergeron,BOS,9,8,17,2
,,,15,6,9,0.61111,2006-10-26,2006020135,1,H,Bergeron,,,,,,,MTL,8470638,C,2,0,2,1,1,0,Patrice Bergeron,BOS,7,11,18,2
,,,12,6,6,0.55555,2006-11-11,2006020235,1,H,Bergeron,,,,,,,OTT,8470638,C,1,1,0,5,1,4,Patrice Bergeron,BOS,8,10,18,2
,,,14,5,9,0.6,2006-11-16,2006020267,1,H,Bergeron,,,,,,,TOR,8470638,C,0,0,0,1,1,0,Patrice Bergeron,BOS,6,9,15,2
,,,12,8,4,0.47368,2007-02-01,2006020771,1,H,Bergeron,,,,,,,BUF,8470638,C,2,1,1,5,1,4,Patrice Bergeron,BOS,10,9,19,2
,,,17,7,10,0.56,2006-10-28,2006020147,1,H,Bergeron,,,,,,,OTT,8470638,C,6,3,3,2,1,1,Patrice Bergeron,BOS,11,14,25,2
,,,0,0,0,,2007-01-06,2006020617,1,H,Bergeron,,,,,,,PHI,8470638,C,0,0,0,0,0,0,Patrice Bergeron,BOS,0,0,0,2
,,,11,7,4,0.375,2007-01-27,2006020741,1,R,Bergeron,,,,,,,OTT,8470638,C,2,2,0,3,1,2,Patrice Bergeron,BOS,10,6,16,2
,,,8,6,2,0.2,2007-01-04,2006020601,1,H,Bergeron,,,,,,,TOR,8470638,C,5,4,1,2,2,0,Patrice Bergeron,BOS,12,3,15,2
,,,12,6,6,0.64705,2006-12-30,2006020575,1,R,Bergeron,,,,,,,NSH,8470638,C,3,0,3,2,0,2,Patrice Bergeron,BOS,6,11,17,2
,,,11,2,9,0.66666,2006-12-23,2006020522,1,H,Bergeron,,,,,,,MTL,8470638,C,7,4,3,3,1,2,Patrice Bergeron,BOS,7,14,21,2
,,,9,6,3,0.5,2006-11-22,2006020314,1,R,Bergeron,,,,,,,PIT,8470638,C,2,0,2,9,4,5,Patrice Bergeron,BOS,10,10,20,2
,,,10,3,7,0.66666,2007-01-17,2006020696,1,R,Bergeron,,,,,,,BUF,8470638,C,3,1,2,5,2,3,Patrice Bergeron,BOS,6,12,18,2
,,,9,1,8,0.6,2006-11-06,2006020206,1,R,Bergeron,,,,,,,ATL,8470638,C,1,1,0,5,4,1,Patrice Bergeron,BOS,6,9,15,2
,,,12,7,5,0.47619,2007-01-13,2006020665,1,R,Bergeron,,,,,,,NYR,8470638,C,6,2,4,3,2,1,Patrice Bergeron,BOS,11,10,21,2
,,,11,5,6,0.54545,2007-01-01,2006020588,1,R,Bergeron,,,,,,,TOR,8470638,C,4,1,3,7,4,3,Patrice Bergeron,BOS,10,12,22,2
,,,13,7,6,0.4,2007-02-08,2006020819,1,H,Bergeron,,,,,,,CAR,8470638,C,2,1,1,5,4,1,Patrice Bergeron,BOS,12,8,20,2
,,,7,3,4,0.6923,2007-03-29,2006021150,1,H,Bergeron,,,,,,,PIT,8470638,C,2,0,2,4,1,3,Patrice Bergeron,BOS,4,9,13,2
,,,11,7,4,0.46666,2007-01-09,2006020640,1,R,Bergeron,,,,,,,OTT,8470638,C,0,0,0,4,1,3,Patrice Bergeron,BOS,8,7,15,2
,,,11,5,6,0.52941,2006-10-07,2006020025,1,R,Bergeron,,,,,,,TBL,8470638,C,2,0,2,4,3,1,Patrice Bergeron,BOS,8,9,17,2
,,,4,0,4,0.66666,2007-03-27,2006021138,1,R,Bergeron,,,,,,,OTT,8470638,C,4,0,4,7,5,2,Patrice Bergeron,BOS,5,10,15,2
,,,16,8,8,0.5,2007-01-29,2006020754,1,H,Bergeron,,,,,,,NYR,8470638,C,3,1,2,7,4,3,Patrice Bergeron,BOS,13,13,26,2
,,,17,9,8,0.5,2006-11-18,2006020283,1,H,Bergeron,,,,,,,WSH,8470638,C,7,4,3,6,2,4,Patrice Bergeron,BOS,15,15,30,2
,,,13,5,8,0.58333,2007-02-26,2006020940,1,H,Bergeron,,,,,,,ATL,8470638,C,5,1,4,6,4,2,Patrice Bergeron,BOS,10,14,24,2
,,,6,4,2,0.54545,2007-04-01,2006021176,1,R,Bergeron,,,,,,,NJD,8470638,C,0,0,0,5,1,4,Patrice Bergeron,BOS,5,6,11,2
,,,13,4,9,0.45,2007-03-17,2006021072,1,R,Bergeron,,,,,,,NYR,8470638,C,3,3,0,4,4,0,Patrice Bergeron,BOS,11,9,20,2
,,,16,8,8,0.47619,2006-10-21,2006020105,1,H,Bergeron,,,,,,,BUF,8470638,C,3,2,1,2,1,1,Patrice Bergeron,BOS,11,10,21,2
,,,17,7,10,0.57142,2006-11-02,2006020179,1,H,Bergeron,,,,,,,BUF,8470638,C,0,0,0,4,2,2,Patrice Bergeron,BOS,9,12,21,2
,,,12,4,8,0.625,2006-11-04,2006020192,1,H,Bergeron,,,,,,,TBL,8470638,C,6,3,3,6,2,4,Patrice Bergeron,BOS,9,15,24,2
,,,12,5,7,0.53333,2006-10-19,2006020091,1,H,Bergeron,,,,,,,CGY,8470638,C,1,1,0,2,1,1,Patrice Bergeron,BOS,7,8,15,2
,,,16,6,10,0.48,2007-01-30,2006020756,1,R,Bergeron,,,,,,,BUF,8470638,C,5,3,2,4,4,0,Patrice Bergeron,BOS,13,12,25,2
,,,16,8,8,0.5,2006-12-02,2006020381,1,R,Bergeron,,,,,,,CAR,8470638,C,3,0,3,3,3,0,Patrice Bergeron,BOS,11,11,22,2
,,,14,8,6,0.36,2007-03-22,2006021102,1,H,Bergeron,,,,,,,MTL,8470638,C,3,2,1,8,6,2,Patrice Bergeron,BOS,16,9,25,2
,,,14,5,9,0.54166,2006-12-12,2006020447,1,R,Bergeron,,,,,,,MTL,8470638,C,3,2,1,7,4,3,Patrice Bergeron,BOS,11,13,24,2
,,,7,3,4,0.46153,2007-03-04,2006020987,1,R,Bergeron,,,,,,,NJD,8470638,C,0,0,0,6,4,2,Patrice Bergeron,BOS,7,6,13,2
,,,17,10,7,0.42857,2007-04-05,2006021198,1,R,Bergeron,,,,,,,BUF,8470638,C,2,1,1,2,1,1,Patrice Bergeron,BOS,12,9,21,2
,,,10,5,5,0.61111,2007-03-06,2006020991,1,H,Bergeron,,,,,,,COL,8470638,C,4,1,3,4,1,3,Patrice Bergeron,BOS,7,11,18,2
,,,15,8,7,0.47826,2007-03-10,2006021020,1,R,Bergeron,,,,,,,PHI,8470638,C,5,2,3,3,2,1,Patrice Bergeron,BOS,12,11,23,2
,,,19,5,14,0.69565,2007-02-06,2006020801,1,R,Bergeron,,,,,,,WSH,8470638,C,1,0,1,3,2,1,Patrice Bergeron,BOS,7,16,23,2
,,,14,5,9,0.625,2007-01-18,2006020700,1,H,Bergeron,,,,,,,PIT,8470638,C,5,3,2,5,1,4,Patrice Bergeron,BOS,9,15,24,2
,,,19,13,6,0.35,2007-10-18,2007020089,1,H,Bergeron,,,,,,,TBL,8470638,C,0,0,0,1,0,1,Patrice Bergeron,BOS,13,7,20,2
,,,9,3,6,0.41176,2007-10-12,2007020062,1,R,Bergeron,,,,,,,LAK,8470638,C,3,3,0,5,4,1,Patrice Bergeron,BOS,10,7,17,2
,,,12,6,6,0.42105,2007-10-05,2007020019,1,R,Bergeron,,,,,,,DAL,8470638,C,2,2,0,5,3,2,Patrice Bergeron,BOS,11,8,19,2
,,,15,2,13,0.7,2007-10-20,2007020102,1,H,Bergeron,,,,,,,NYR,8470638,C,2,1,1,3,3,0,Patrice Bergeron,BOS,6,14,20,2
,,,8,4,4,0.41666,2007-10-13,2007020075,1,R,Bergeron,,,,,,,SJS,8470638,C,1,1,0,3,2,1,Patrice Bergeron,BOS,7,5,12,2
,,,12,4,8,0.6923,2007-10-25,2007020131,1,H,Bergeron,,,,,,,CHI,8470638,C,0,0,0,1,0,1,Patrice Bergeron,BOS,4,9,13,2
,,,5,0,5,0.85714,2007-10-27,2007020146,1,H,Bergeron,,,,,,,PHI,8470638,C,2,1,1,0,0,0,Patrice Bergeron,BOS,1,6,7,2
,,,16,10,6,0.45,2007-10-06,2007020033,1,R,Bergeron,,,,,,,PHX,8470638,C,1,0,1,3,1,2,Patrice Bergeron,BOS,11,9,20,2
,,,14,6,8,0.57142,2007-10-22,2007020118,1,R,Bergeron,,,,,,,MTL,8470638,C,2,1,1,5,2,3,Patrice Bergeron,BOS,9,12,21,2
,,,24,13,11,0.42307,2007-10-10,2007020051,1,R,Bergeron,,,,,,,ANA,8470638,C,0,0,0,2,2,0,Patrice Bergeron,BOS,15,11,26,2
,,,10,5,5,0.64705,2008-11-22,2008020289,1,R,Bergeron,,,,,,,MTL,8470638,C,2,0,2,5,1,4,Patrice Bergeron,BOS,6,11,17,2
,,,19,5,14,0.68181,2009-03-28,2008021117,1,R,Bergeron,,,,,,,TOR,8470638,C,0,0,0,3,2,1,Patrice Bergeron,BOS,7,15,22,2
,,,11,6,5,0.55555,2008-10-30,2008020144,1,R,Bergeron,,,,,,,CGY,8470638,C,4,1,3,3,1,2,Patrice Bergeron,BOS,8,10,18,2
,,,10,2,8,0.73333,2009-03-19,2008021055,1,H,Bergeron,,,,,,,LAK,8470638,C,3,1,2,2,1,1,Patrice Bergeron,BOS,4,11,15,2
,,,11,5,6,0.5,2009-02-24,2008020893,1,H,Bergeron,,,,,,,FLA,8470638,C,2,1,1,1,1,0,Patrice Bergeron,BOS,7,7,14,2
,,,10,5,5,0.5,2008-10-23,2008020092,1,H,Bergeron,,,,,,,TOR,8470638,C,6,3,3,6,3,3,Patrice Bergeron,BOS,11,11,22,2
,,,13,6,7,0.53333,2009-02-05,2008020765,1,R,Bergeron,,,,,,,OTT,8470638,C,2,1,1,0,0,0,Patrice Bergeron,BOS,7,8,15,2
,,,9,3,6,0.66666,2008-10-25,2008020105,1,H,Bergeron,,,,,,,ATL,8470638,C,2,1,1,1,0,1,Patrice Bergeron,BOS,4,8,12,2
,,,9,3,6,0.66666,2009-01-27,2008020701,1,H,Bergeron,,,,,,,WSH,8470638,C,0,0,0,3,1,2,Patrice Bergeron,BOS,4,8,12,2
,,,11,4,7,0.625,2008-11-13,2008020228,1,H,Bergeron,,,,,,,MTL,8470638,C,3,1,2,2,1,1,Patrice Bergeron,BOS,6,10,16,2
,,,10,5,5,0.5,2009-02-17,2008020847,1,R,Bergeron,,,,,,,CAR,8470638,C,3,2,1,5,2,3,Patrice Bergeron,BOS,9,9,18,2
,,,13,5,8,0.61904,2008-11-21,2008020279,1,H,Bergeron,,,,,,,FLA,8470638,C,2,1,1,6,2,4,Patrice Bergeron,BOS,8,13,21,2
,,,14,4,10,0.6,2008-10-20,2008020078,1,H,Bergeron,,,,,,,PIT,8470638,C,4,3,1,2,1,1,Patrice Bergeron,BOS,8,12,20,2
,,,10,5,5,0.46666,2009-03-07,2008020969,1,H,Bergeron,,,,,,,CHI,8470638,C,3,1,2,2,2,0,Patrice Bergeron,BOS,8,7,15,2
,,,16,5,11,0.68421,2008-12-06,2008020385,1,R,Bergeron,,,,,,,FLA,8470638,C,2,1,1,1,0,1,Patrice Bergeron,BOS,6,13,19,2
,,,16,7,9,0.6,2008-10-09,2008020006,1,R,Bergeron,,,,,,,COL,8470638,C,2,0,2,2,1,1,Patrice Bergeron,BOS,8,12,20,2
,,,11,7,4,0.41666,2008-10-28,2008020131,1,R,Bergeron,,,,,,,VAN,8470638,C,1,0,1,0,0,0,Patrice Bergeron,BOS,7,5,12,2
,,,16,9,7,0.47619,2009-03-29,2008021130,1,R,Bergeron,,,,,,,PHI,8470638,C,2,1,1,3,1,2,Patrice Bergeron,BOS,11,10,21,2
,,,15,6,9,0.68181,2008-11-19,2008020268,1,H,Bergeron,,,,,,,BUF,8470638,C,4,1,3,3,0,3,Patrice Bergeron,BOS,7,15,22,2
,,,7,4,3,0.5,2008-12-04,2008020370,1,R,Bergeron,,,,,,,TBL,8470638,C,2,0,2,3,2,1,Patrice Bergeron,BOS,6,6,12,2
,,,14,5,9,0.5,2008-11-17,2008020259,1,R,Bergeron,,,,,,,TOR,8470638,C,2,2,0,4,3,1,Patrice Bergeron,BOS,10,10,20,2
,,,10,5,5,0.5,2009-02-28,2008020923,1,H,Bergeron,,,,,,,WSH,8470638,C,3,2,1,5,2,3,Patrice Bergeron,BOS,9,9,18,2
,,,14,6,8,0.52631,2008-12-08,2008020397,1,H,Bergeron,,,,,,,TBL,8470638,C,3,1,2,2,2,0,Patrice Bergeron,BOS,9,10,19,2
,,,16,12,4,0.31578,2008-12-10,2008020407,1,R,Bergeron,,,,,,,WSH,8470638,C,2,1,1,1,0,1,Patrice Bergeron,BOS,13,6,19,2
,,,12,6,6,0.625,2009-03-14,2008021018,1,H,Bergeron,,,,,,,NYI,8470638,C,0,0,0,4,0,4,Patrice Bergeron,BOS,6,10,16,2
,,,13,6,7,0.55,2008-12-18,2008020460,1,H,Bergeron,,,,,,,TOR,8470638,C,6,2,4,1,1,0,Patrice Bergeron,BOS,9,11,20,2
,,,10,4,6,0.57894,2009-02-14,2008020830,1,R,Bergeron,,,,,,,NSH,8470638,C,1,1,0,8,3,5,Patrice Bergeron,BOS,8,11,19,2
,,,8,4,4,0.5,2008-10-27,2008020124,1,R,Bergeron,,,,,,,EDM,8470638,C,0,0,0,0,0,0,Patrice Bergeron,BOS,4,4,8,2
,,,13,5,8,0.5238,2009-02-01,2008020743,1,R,Bergeron,,,,,,,MTL,8470638,C,4,2,2,4,3,1,Patrice Bergeron,BOS,10,11,21,2
,,,11,3,8,0.7,2009-02-22,2008020889,1,R,Bergeron,,,,,,,TBL,8470638,C,2,0,2,7,3,4,Patrice Bergeron,BOS,6,14,20,2
,,,10,3,7,0.6,2008-10-18,2008020065,1,R,Bergeron,,,,,,,OTT,8470638,C,0,0,0,5,3,2,Patrice Bergeron,BOS,6,9,15,2
,,,14,5,9,0.52173,2009-03-08,2008020980,1,R,Bergeron,,,,,,,NYR,8470638,C,4,2,2,5,4,1,Patrice Bergeron,BOS,11,12,23,2
,,,8,4,4,0.45454,2009-03-03,2008020941,1,H,Bergeron,,,,,,,PHI,8470638,C,0,0,0,3,2,1,Patrice Bergeron,BOS,6,5,11,2
,,,16,8,8,0.64,2008-11-15,2008020245,1,R,Bergeron,,,,,,,NYR,8470638,C,2,0,2,7,1,6,Patrice Bergeron,BOS,9,16,25,2
,,,8,3,5,0.46153,2008-11-06,2008020181,1,H,Bergeron,,,,,,,TOR,8470638,C,1,1,0,4,3,1,Patrice Bergeron,BOS,7,6,13,2
,,,11,8,3,0.27272,2009-02-10,2008020795,1,H,Bergeron,,,,,,,SJS,8470638,C,0,0,0,0,0,0,Patrice Bergeron,BOS,8,3,11,2
,,,5,1,4,0.71428,2008-11-29,2008020336,1,H,Bergeron,,,,,,,DET,8470638,C,0,0,0,2,1,1,Patrice Bergeron,BOS,2,5,7,2
,,,13,5,8,0.7037,2009-03-15,2008021032,1,R,Bergeron,,,,,,,PIT,8470638,C,4,2,2,10,1,9,Patrice Bergeron,BOS,8,19,27,2
,,,14,4,10,0.68421,2008-10-21,2008020082,1,R,Bergeron,,,,,,,BUF,8470638,C,2,1,1,3,1,2,Patrice Bergeron,BOS,6,13,19,2
,,,6,3,3,0.57142,2008-12-20,2008020474,1,H,Bergeron,,,,,,,CAR,8470638,C,0,0,0,1,0,1,Patrice Bergeron,BOS,3,4,7,2
,,,18,8,10,0.54166,2009-04-09,2008021199,1,H,Bergeron,,,,,,,MTL,8470638,C,1,0,1,5,3,2,Patrice Bergeron,BOS,11,13,24,2
,,,13,6,7,0.53333,2009-01-31,2008020731,1,H,Bergeron,,,,,,,NYR,8470638,C,0,0,0,2,1,1,Patrice Bergeron,BOS,7,8,15,2
,,,12,5,7,0.5,2009-03-31,2008021137,1,H,Bergeron,,,,,,,TBL,8470638,C,6,4,2,2,1,1,Patrice Bergeron,BOS,10,10,20,2
,,,14,6,8,0.58823,2009-04-04,2008021164,1,H,Bergeron,,,,,,,NYR,8470638,C,1,0,1,2,1,1,Patrice Bergeron,BOS,7,10,17,2
,,,6,1,5,0.63636,2009-04-07,2008021189,1,R,Bergeron,,,,,,,OTT,8470638,C,1,1,0,4,2,2,Patrice Bergeron,BOS,4,7,11,2
,,,9,2,7,0.7,2008-10-11,2008020025,1,R,Bergeron,,,,,,,MIN,8470638,C,1,1,0,0,0,0,Patrice Bergeron,BOS,3,7,10,2
,,,18,10,8,0.45833,2009-03-10,2008020991,1,R,Bergeron,,,,,,,CBJ,8470638,C,2,1,1,4,2,2,Patrice Bergeron,BOS,13,11,24,2
,,,14,8,6,0.375,2009-03-05,2008020955,1,H,Bergeron,,,,,,,PHX,8470638,C,1,1,0,1,1,0,Patrice Bergeron,BOS,10,6,16,2
,,,11,5,6,0.53333,2009-03-22,2008021078,1,H,Bergeron,,,,,,,NJD,8470638,C,1,0,1,3,2,1,Patrice Bergeron,BOS,7,8,15,2
