state,date,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,geocoded_state,previous_day_admission_adult_covid_confirmed_18_19,previous_day_admission_adult_covid_confirmed_18_19_coverage,previous_day_admission_adult_covid_confirmed_20_29,previous_day_admission_adult_covid_confirmed_20_29_coverage,previous_day_admission_adult_covid_confirmed_30_39,previous_day_admission_adult_covid_confirmed_30_39_coverage,previous_day_admission_adult_covid_confirmed_40_49,previous_day_admission_adult_covid_confirmed_40_49_coverage,previous_day_admission_adult_covid_confirmed_50_59,previous_day_admission_adult_covid_confirmed_50_59_coverage,previous_day_admission_adult_covid_confirmed_60_69,previous_day_admission_adult_covid_confirmed_60_69_coverage,previous_day_admission_adult_covid_confirmed_70_79,previous_day_admission_adult_covid_confirmed_70_79_coverage,previous_day_admission_adult_covid_confirmed_80,previous_day_admission_adult_covid_confirmed_80_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18_19,previous_day_admission_adult_covid_suspected_18_19_coverage,previous_day_admission_adult_covid_suspected_20_29,previous_day_admission_adult_covid_suspected_20_29_coverage,previous_day_admission_adult_covid_suspected_30_39,previous_day_admission_adult_covid_suspected_30_39_coverage,previous_day_admission_adult_covid_suspected_40_49,previous_day_admission_adult_covid_suspected_40_49_coverage,previous_day_admission_adult_covid_suspected_50_59,previous_day_admission_adult_covid_suspected_50_59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60_69_coverage,previous_day_admission_adult_covid_suspected_70_79,previous_day_admission_adult_covid_suspected_70_79_coverage,previous_day_admission_adult_covid_suspected_80_,previous_day_admission_adult_covid_suspected_80_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
RI,2020-05-09,0,1,12,0,1,12,26,13,2679,13,1683,12,324,13,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.648804934464148,12,1683,2594,0.1925133689839572,12,324,1683,0.1209406494960806,13,324,2679,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,3,13,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,1,1
RI,2020-05-10,0,1,12,0,1,12,26,13,2679,13,1632,12,347,13,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.6291441788743254,12,1632,2594,0.2126225490196078,12,347,1632,0.1295259425158641,13,347,2679,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,6,13,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,1,1
RI,2020-05-11,0,1,13,0,1,13,27,14,2672,14,1615,13,303,14,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.624275222265172,13,1615,2587,0.1876160990712074,13,303,1615,0.1133982035928143,14,303,2672,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,7,13,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,1,1
RI,2020-05-12,0,1,13,0,1,13,25,14,2789,14,1833,13,363,14,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.6778846153846154,13,1833,2704,0.1974904528096017,13,362,1833,0.1301541771244173,14,363,2789,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,9,13,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,1,1
RI,2020-05-13,0,1,13,0,1,13,22,13,2258,13,1847,12,351,13,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.8499769903359411,12,1847,2173,0.1894964807796426,12,350,1847,0.1554472984942426,13,351,2258,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,3,12,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,1,1
RI,2020-05-14,0,1,13,0,1,13,20,14,2342,14,1910,13,337,13,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.8462560921577315,13,1910,2257,0.1902328222600795,12,335,1761,0.1547291092745638,13,337,2178,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0,13,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,1,1
RI,2020-05-15,0,1,13,0,1,13,19,14,2312,14,1880,13,320,14,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.8441850022451729,13,1880,2227,0.1691489361702127,13,318,1880,0.1384083044982699,14,320,2312,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,3,11,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,1,1
RI,2020-05-16,0,1,13,0,1,13,0,6,728,6,486,5,32,6,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.7558320373250389,5,486,643,0.0596707818930041,5,29,486,0.0439560439560439,6,32,728,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0,3,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,1,1
RI,2020-05-17,0,1,12,0,1,12,19,13,2189,13,1688,12,326,13,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.8022813688212928,12,1688,2104,0.1913507109004739,12,323,1688,0.1489264504339881,13,326,2189,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,5,11,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,1,1
RI,2020-05-18,0,1,12,0,1,12,18,13,2206,13,1666,12,300,13,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.7854785478547854,12,1666,2121,0.1782713085234093,12,297,1666,0.1359927470534905,13,300,2206,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,4,11,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,1,1
RI,2020-05-19,0,1,12,0,1,12,0,5,616,5,341,4,35,5,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.6421845574387948,4,341,531,0.093841642228739,4,32,341,0.0568181818181818,5,35,616,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,1,3,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,1,1
RI,2020-05-20,0,1,12,0,1,12,19,13,2259,13,1781,12,299,13,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.8184742647058824,12,1781,2176,0.1661987647389107,12,296,1781,0.1323594510845507,13,299,2259,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,5,11,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,1,1
RI,2020-05-21,0,1,12,0,1,12,0,5,614,5,353,4,25,5,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.6622889305816135,4,353,533,0.065155807365439,4,23,353,0.0407166123778501,5,25,614,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,2,3,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,1,1
RI,2020-05-22,0,1,12,0,1,12,18,13,2209,13,1685,12,294,13,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.7921955806299953,12,1685,2127,0.173293768545994,12,292,1685,0.1330918967858759,13,294,2209,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,3,11,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,1,1
RI,2020-05-23,0,1,12,0,1,12,18,13,2282,13,1717,12,207,13,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.781520254893036,12,1717,2197,0.1188118811881188,12,204,1717,0.0907099035933391,13,207,2282,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,4,11,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,1,1
RI,2020-05-24,0,1,12,0,1,12,17,13,2212,13,1681,12,289,13,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.7903149976492713,12,1681,2127,0.1707317073170731,12,287,1681,0.1306509945750452,13,289,2212,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,3,11,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,1,1
RI,2020-05-25,0,1,12,0,1,12,18,12,2122,12,1534,11,277,12,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.7530682376043201,11,1534,2037,0.1792698826597131,11,275,1534,0.1305372290292177,12,277,2122,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,2,10,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,1,1
RI,2020-05-26,0,1,12,0,1,12,18,13,2308,13,1750,12,300,13,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.7872244714349977,12,1750,2223,0.1702857142857143,12,298,1750,0.1299826689774696,13,300,2308,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0,11,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,1,1
RI,2020-05-27,0,1,12,0,1,12,16,12,2101,12,1693,11,267,12,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.839781746031746,11,1693,2016,0.1565268753691671,11,265,1693,0.1270823417420276,12,267,2101,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,4,10,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,1,1
RI,2020-05-28,0,1,12,0,1,12,1,12,2119,12,1679,11,243,12,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.8254670599803343,11,1679,2034,0.1441334127456819,11,242,1679,0.1146767343086361,12,243,2119,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,3,10,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,1,1
RI,2020-05-29,0,1,12,0,1,12,18,12,2137,12,1690,11,231,12,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.8235867446393762,11,1690,2052,0.136094674556213,11,230,1690,0.1080954609265325,12,231,2137,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,4,10,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,1,1
RI,2020-05-30,0,1,12,0,1,12,17,13,2296,13,1813,12,275,13,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.8199909543193126,12,1813,2211,0.151130722559294,12,274,1813,0.119773519163763,13,275,2296,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,6,11,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,1,1
RI,2020-05-31,0,1,12,0,1,12,1,12,2163,12,1715,11,238,12,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.8245192307692307,11,1715,2080,0.1381924198250728,11,237,1715,0.1100323624595469,12,238,2163,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,4,10,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,1,1
RI,2020-06-01,0,1,12,0,1,12,16,11,1953,11,1481,10,207,11,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.7911324786324786,10,1481,1872,0.1390952059419311,10,206,1481,0.1059907834101382,11,207,1953,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0,9,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,1,1
RI,2020-06-02,0,1,13,0,1,13,17,14,2492,14,1999,13,237,14,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.8291165491497304,13,1999,2411,0.1175587793896948,13,235,1999,0.0951043338683788,14,237,2492,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0,11,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,1,1
RI,2020-06-03,0,1,13,0,1,13,16,14,2447,14,1986,13,230,14,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.8401015228426396,13,1986,2364,0.1148036253776435,13,228,1986,0.0939926440539436,14,230,2447,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,3,11,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,1,1
RI,2020-06-04,0,1,13,0,1,13,0,6,750,6,462,5,12,6,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.6947368421052632,5,462,665,0.0216450216450216,5,10,462,0.016,6,12,750,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0,3,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,1,1
RI,2020-06-05,0,1,13,0,1,13,16,14,2482,14,2010,13,198,14,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.8385481852315394,13,2010,2397,0.0975124378109452,13,196,2010,0.0797743755036261,14,198,2482,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,4,11,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,1,1
RI,2020-06-06,0,1,13,0,1,13,16,14,2463,14,1941,13,199,14,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.8162321278385197,13,1941,2378,0.1014940752189593,13,197,1941,0.0807957775071051,14,199,2463,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,6,11,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,1,1
RI,2020-06-07,0,1,12,0,1,12,16,13,2281,13,1793,12,196,13,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.8164845173041895,12,1793,2196,0.1081985499163413,12,194,1793,0.085927224901359,13,196,2281,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,2,11,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,1,1
RI,2020-06-08,0,1,12,0,1,12,14,13,2250,13,1776,12,196,13,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.8203233256351039,12,1776,2165,0.1092342342342342,12,194,1776,0.0871111111111111,13,196,2250,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0,11,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,1,1
RI,2020-06-09,0,1,12,0,1,12,0,5,602,5,318,4,8,5,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.6150870406189555,4,318,517,0.0188679245283018,4,6,318,0.0132890365448504,5,8,602,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0,4,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,1,1
RI,2020-06-10,0,1,13,0,1,13,14,14,2502,14,1997,13,189,14,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.8262308647083161,13,1997,2417,0.0936404606910365,13,187,1997,0.0755395683453237,14,189,2502,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0,12,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,1,1
RI,2020-06-11,0,1,13,0,1,13,13,14,2475,14,1983,13,206,14,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.8297071129707113,13,1983,2390,0.1028744326777609,13,204,1983,0.0832323232323232,14,206,2475,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,2,12,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,1,1
